node_id,haplotype_count,path_fraction,predecessor_consistency,successor_consistency,local_consistency,consistency_score,status
n40473,36,1.0,1.0,1.0,1.0,1.0,shared
n40474,36,1.0,1.0,1.0,1.0,1.0,shared
n40475,36,1.0,1.0,1.0,1.0,1.0,shared
n40476,36,1.0,1.0,1.0,1.0,1.0,shared
n40477,36,1.0,1.0,1.0,1.0,1.0,shared
n40478,36,1.0,1.0,1.0,1.0,1.0,shared
n40479,36,1.0,1.0,1.0,1.0,1.0,shared
n40480,36,1.0,1.0,1.0,1.0,1.0,shared
n40481,36,1.0,1.0,1.0,1.0,1.0,shared
n40482,36,1.0,1.0,1.0,1.0,1.0,shared
n40483,36,1.0,1.0,1.0,1.0,1.0,shared
n40484,36,1.0,1.0,1.0,1.0,1.0,shared
n40485,36,1.0,1.0,1.0,1.0,1.0,shared
n40486,36,1.0,1.0,1.0,1.0,1.0,shared
n40487,36,1.0,1.0,1.0,1.0,1.0,shared
n40488,36,1.0,1.0,1.0,1.0,1.0,shared
n40489,36,1.0,1.0,1.0,1.0,1.0,shared
n40490,36,1.0,1.0,1.0,1.0,1.0,shared
n40491,36,1.0,1.0,1.0,1.0,1.0,shared
n40492,36,1.0,0.5,0.5,1.0,0.75,shared
n40493,36,1.0,1.0,1.0,1.0,1.0,shared
n40494,36,1.0,1.0,1.0,1.0,1.0,shared
n40495,36,1.0,1.0,1.0,1.0,1.0,shared
n40496,36,1.0,1.0,1.0,1.0,1.0,shared
n40497,36,1.0,1.0,1.0,1.0,1.0,shared
n40498,36,1.0,1.0,1.0,1.0,1.0,shared
n40499,36,1.0,1.0,1.0,1.0,1.0,shared
n40500,36,1.0,1.0,1.0,1.0,1.0,shared
n40501,36,1.0,1.0,1.0,1.0,1.0,shared
n40502,36,1.0,1.0,1.0,1.0,1.0,shared
n40503,36,1.0,1.0,1.0,1.0,1.0,shared
n40504,36,1.0,1.0,1.0,1.0,1.0,shared
n40505,36,1.0,1.0,1.0,1.0,1.0,shared
n40506,36,1.0,1.0,1.0,1.0,1.0,shared
n40507,36,1.0,1.0,1.0,1.0,1.0,shared
n40508,36,1.0,1.0,1.0,1.0,1.0,shared
n40509,36,1.0,1.0,1.0,1.0,1.0,shared
n40510,36,1.0,1.0,1.0,1.0,1.0,shared
n40511,36,1.0,1.0,1.0,1.0,1.0,shared
n40512,36,1.0,1.0,1.0,1.0,1.0,shared
n40513,36,1.0,1.0,1.0,1.0,1.0,shared
n40514,36,1.0,1.0,1.0,1.0,1.0,shared
n40515,36,1.0,1.0,1.0,1.0,1.0,shared
n40516,36,1.0,0.5,0.5,1.0,0.75,shared
n40517,36,1.0,1.0,1.0,1.0,1.0,shared
n40518,36,1.0,1.0,1.0,1.0,1.0,shared
n40519,36,1.0,1.0,1.0,1.0,1.0,shared
n40520,36,1.0,1.0,1.0,1.0,1.0,shared
n40521,36,1.0,1.0,1.0,1.0,1.0,shared
n40522,36,1.0,1.0,1.0,1.0,1.0,shared
n40523,36,1.0,1.0,1.0,1.0,1.0,shared
n40524,36,1.0,1.0,1.0,1.0,1.0,shared
n40525,36,1.0,1.0,1.0,1.0,1.0,shared
n40526,36,1.0,1.0,1.0,1.0,1.0,shared
n40527,36,1.0,1.0,1.0,1.0,1.0,shared
n40528,36,1.0,1.0,1.0,1.0,1.0,shared
n40529,36,1.0,1.0,1.0,1.0,1.0,shared
n40530,36,1.0,1.0,1.0,1.0,1.0,shared
n40531,36,1.0,1.0,1.0,1.0,1.0,shared
n40532,36,1.0,1.0,1.0,1.0,1.0,shared
n40533,36,1.0,1.0,1.0,1.0,1.0,shared
n40534,36,1.0,1.0,1.0,1.0,1.0,shared
n40535,36,1.0,1.0,1.0,1.0,1.0,shared
n40536,36,1.0,1.0,1.0,1.0,1.0,shared
n40537,36,1.0,1.0,1.0,1.0,1.0,shared
n40538,36,1.0,1.0,1.0,1.0,1.0,shared
n40539,36,1.0,1.0,1.0,1.0,1.0,shared
n40540,36,1.0,1.0,1.0,1.0,1.0,shared
n40541,36,1.0,1.0,1.0,1.0,1.0,shared
n40542,36,1.0,1.0,1.0,1.0,1.0,shared
n40543,36,1.0,1.0,1.0,1.0,1.0,shared
n40544,36,1.0,1.0,1.0,1.0,1.0,shared
n40545,36,1.0,1.0,1.0,1.0,1.0,shared
n40546,36,1.0,1.0,1.0,1.0,1.0,shared
n40547,36,1.0,1.0,1.0,1.0,1.0,shared
n40548,36,1.0,1.0,1.0,1.0,1.0,shared
n40549,36,1.0,1.0,1.0,1.0,1.0,shared
n40550,36,1.0,1.0,1.0,1.0,1.0,shared
n40551,36,1.0,1.0,1.0,1.0,1.0,shared
n40552,36,1.0,1.0,1.0,1.0,1.0,shared
n40553,36,1.0,1.0,1.0,1.0,1.0,shared
n40554,36,1.0,1.0,1.0,1.0,1.0,shared
n40555,36,1.0,1.0,1.0,1.0,1.0,shared
n40556,36,1.0,1.0,1.0,1.0,1.0,shared
n40557,36,1.0,1.0,1.0,1.0,1.0,shared
n40558,36,1.0,1.0,1.0,1.0,1.0,shared
n40559,36,1.0,1.0,1.0,1.0,1.0,shared
n40560,36,1.0,1.0,1.0,1.0,1.0,shared
n40561,36,1.0,1.0,1.0,1.0,1.0,shared
n40562,36,1.0,1.0,1.0,1.0,1.0,shared
n40563,36,1.0,1.0,1.0,1.0,1.0,shared
n40564,36,1.0,1.0,1.0,1.0,1.0,shared
n40565,36,1.0,1.0,1.0,1.0,1.0,shared
n40566,36,1.0,1.0,1.0,1.0,1.0,shared
n40567,36,1.0,1.0,0.5,1.0,0.875,shared
n40568,36,1.0,0.8,0.6,1.0,0.85,shared
n40569,36,1.0,1.0,1.0,1.0,1.0,shared
n40570,36,1.0,1.0,1.0,1.0,1.0,shared
n40571,36,1.0,1.0,1.0,1.0,1.0,shared
n40572,36,1.0,1.0,1.0,1.0,1.0,shared
n40573,36,1.0,1.0,1.0,1.0,1.0,shared
n40574,36,1.0,1.0,1.0,1.0,1.0,shared
n40575,36,1.0,1.0,1.0,1.0,1.0,shared
n40576,36,1.0,1.0,1.0,1.0,1.0,shared
n40577,36,1.0,1.0,1.0,1.0,1.0,shared
n40578,36,1.0,1.0,1.0,1.0,1.0,shared
n40579,36,1.0,1.0,1.0,1.0,1.0,shared
n40580,36,1.0,1.0,1.0,1.0,1.0,shared
n40581,36,1.0,1.0,1.0,1.0,1.0,shared
n40582,36,1.0,1.0,1.0,1.0,1.0,shared
n40583,36,1.0,1.0,1.0,1.0,1.0,shared
n40584,36,1.0,1.0,1.0,1.0,1.0,shared
n40585,36,1.0,1.0,1.0,1.0,1.0,shared
n40586,36,1.0,1.0,1.0,1.0,1.0,shared
n40587,36,1.0,1.0,1.0,1.0,1.0,shared
n40588,36,1.0,1.0,1.0,1.0,1.0,shared
n40589,36,1.0,1.0,1.0,1.0,1.0,shared
n40590,36,1.0,1.0,1.0,1.0,1.0,shared
n40591,36,1.0,1.0,1.0,1.0,1.0,shared
n40592,36,1.0,1.0,1.0,1.0,1.0,shared
n40593,36,1.0,1.0,1.0,1.0,1.0,shared
n40594,36,1.0,1.0,1.0,1.0,1.0,shared
n40595,36,1.0,0.5,0.5,1.0,0.75,shared
n40596,36,1.0,1.0,1.0,1.0,1.0,shared
n40597,36,1.0,0.5,0.5,1.0,0.75,shared
n40598,36,1.0,0.5,0.25,1.0,0.6875,shared
n40599,36,1.0,1.0,1.0,1.0,1.0,shared
n40600,36,1.0,1.0,1.0,1.0,1.0,shared
n40601,36,1.0,1.0,1.0,1.0,1.0,shared
n40602,36,1.0,1.0,1.0,1.0,1.0,shared
n40603,36,1.0,1.0,1.0,1.0,1.0,shared
n40604,36,1.0,1.0,1.0,1.0,1.0,shared
n40605,36,1.0,1.0,1.0,1.0,1.0,shared
n40606,36,1.0,1.0,1.0,1.0,1.0,shared
n40607,36,1.0,1.0,1.0,1.0,1.0,shared
n40608,36,1.0,1.0,1.0,1.0,1.0,shared
n40609,36,1.0,1.0,1.0,1.0,1.0,shared
n40610,36,1.0,1.0,1.0,1.0,1.0,shared
n40611,36,1.0,1.0,1.0,1.0,1.0,shared
n40612,36,1.0,1.0,1.0,1.0,1.0,shared
n40613,36,1.0,1.0,1.0,1.0,1.0,shared
n40614,36,1.0,1.0,1.0,1.0,1.0,shared
n40615,36,1.0,1.0,1.0,1.0,1.0,shared
n40616,36,1.0,1.0,1.0,1.0,1.0,shared
n40617,36,1.0,1.0,1.0,1.0,1.0,shared
n40618,36,1.0,1.0,1.0,1.0,1.0,shared
n40619,36,1.0,1.0,1.0,1.0,1.0,shared
n40620,36,1.0,1.0,1.0,1.0,1.0,shared
n40621,36,1.0,1.0,1.0,1.0,1.0,shared
n40622,36,1.0,1.0,1.0,1.0,1.0,shared
n40623,36,1.0,1.0,1.0,1.0,1.0,shared
n40624,36,1.0,1.0,1.0,1.0,1.0,shared
n40625,36,1.0,1.0,1.0,1.0,1.0,shared
n40626,36,1.0,1.0,1.0,1.0,1.0,shared
n40627,36,1.0,1.0,1.0,1.0,1.0,shared
n40628,36,1.0,1.0,1.0,1.0,1.0,shared
n40629,36,1.0,1.0,1.0,1.0,1.0,shared
n40630,36,1.0,1.0,1.0,1.0,1.0,shared
n40631,36,1.0,1.0,1.0,1.0,1.0,shared
n40632,36,1.0,1.0,1.0,1.0,1.0,shared
n40633,36,1.0,1.0,1.0,1.0,1.0,shared
n40634,36,1.0,1.0,1.0,1.0,1.0,shared
n40635,36,1.0,1.0,1.0,1.0,1.0,shared
n40636,36,1.0,1.0,1.0,1.0,1.0,shared
n40637,36,1.0,1.0,1.0,1.0,1.0,shared
n40638,36,1.0,1.0,1.0,1.0,1.0,shared
n40639,36,1.0,1.0,1.0,1.0,1.0,shared
n40640,36,1.0,1.0,1.0,1.0,1.0,shared
n40641,36,1.0,1.0,1.0,1.0,1.0,shared
n40642,36,1.0,1.0,1.0,1.0,1.0,shared
n40643,36,1.0,1.0,1.0,1.0,1.0,shared
n40644,36,1.0,1.0,1.0,1.0,1.0,shared
n40645,36,1.0,1.0,1.0,1.0,1.0,shared
n40646,36,1.0,1.0,1.0,1.0,1.0,shared
n40647,36,1.0,1.0,1.0,1.0,1.0,shared
n40648,36,1.0,1.0,1.0,1.0,1.0,shared
n40649,36,1.0,1.0,1.0,1.0,1.0,shared
n40650,36,1.0,1.0,1.0,1.0,1.0,shared
n40651,36,1.0,1.0,1.0,1.0,1.0,shared
n40652,36,1.0,1.0,1.0,1.0,1.0,shared
n40653,36,1.0,1.0,1.0,1.0,1.0,shared
n40654,36,1.0,1.0,1.0,1.0,1.0,shared
n40655,36,1.0,0.5,1.0,1.0,0.875,shared
n40656,36,1.0,1.0,1.0,1.0,1.0,shared
n40657,36,1.0,1.0,1.0,1.0,1.0,shared
n40658,36,1.0,1.0,1.0,1.0,1.0,shared
n40659,36,1.0,1.0,1.0,1.0,1.0,shared
n40660,36,1.0,1.0,1.0,1.0,1.0,shared
n40661,36,1.0,1.0,1.0,1.0,1.0,shared
n40662,36,1.0,1.0,1.0,1.0,1.0,shared
n40663,36,1.0,1.0,1.0,1.0,1.0,shared
n40664,36,1.0,1.0,1.0,1.0,1.0,shared
n40665,36,1.0,1.0,1.0,1.0,1.0,shared
n40666,36,1.0,0.25,0.75,1.0,0.75,shared
n40667,36,1.0,1.0,1.0,1.0,1.0,shared
n40668,36,1.0,1.0,1.0,1.0,1.0,shared
n40669,36,1.0,1.0,1.0,1.0,1.0,shared
n40670,36,1.0,1.0,1.0,1.0,1.0,shared
n40671,36,1.0,1.0,1.0,1.0,1.0,shared
n40672,36,1.0,1.0,1.0,1.0,1.0,shared
n40673,36,1.0,1.0,1.0,1.0,1.0,shared
n40674,36,1.0,1.0,1.0,1.0,1.0,shared
n40675,36,1.0,1.0,1.0,1.0,1.0,shared
n40676,36,1.0,1.0,1.0,1.0,1.0,shared
n40677,36,1.0,1.0,1.0,1.0,1.0,shared
n40678,36,1.0,1.0,1.0,1.0,1.0,shared
n40679,36,1.0,0.5,0.75,1.0,0.8125,shared
n40680,36,1.0,1.0,1.0,1.0,1.0,shared
n40681,36,1.0,1.0,1.0,1.0,1.0,shared
n40682,36,1.0,1.0,1.0,1.0,1.0,shared
n40683,36,1.0,1.0,1.0,1.0,1.0,shared
n40684,36,1.0,1.0,1.0,1.0,1.0,shared
n40685,36,1.0,1.0,1.0,1.0,1.0,shared
n40686,36,1.0,1.0,1.0,1.0,1.0,shared
n40687,36,1.0,0.5,1.0,1.0,0.875,shared
n40688,36,1.0,1.0,1.0,1.0,1.0,shared
n40689,36,1.0,1.0,1.0,1.0,1.0,shared
n40690,36,1.0,1.0,1.0,1.0,1.0,shared
n40691,36,1.0,1.0,1.0,1.0,1.0,shared
n40692,36,1.0,1.0,1.0,1.0,1.0,shared
n40693,36,1.0,1.0,1.0,1.0,1.0,shared
n40694,36,1.0,1.0,1.0,1.0,1.0,shared
n40695,36,1.0,1.0,1.0,1.0,1.0,shared
n40696,36,1.0,1.0,1.0,1.0,1.0,shared
n40697,36,1.0,1.0,1.0,1.0,1.0,shared
n40698,36,1.0,1.0,1.0,1.0,1.0,shared
n40699,36,1.0,0.5,0.5,1.0,0.75,shared
n40700,36,1.0,1.0,1.0,1.0,1.0,shared
n40701,36,1.0,1.0,1.0,1.0,1.0,shared
n40702,36,1.0,0.5,0.5,1.0,0.75,shared
n40703,36,1.0,1.0,1.0,1.0,1.0,shared
n40704,36,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333333,shared
n40705,36,1.0,1.0,1.0,1.0,1.0,shared
n40706,36,1.0,1.0,1.0,1.0,1.0,shared
n40707,36,1.0,1.0,1.0,1.0,1.0,shared
n40708,36,1.0,1.0,1.0,1.0,1.0,shared
n40709,36,1.0,1.0,1.0,1.0,1.0,shared
n40710,36,1.0,1.0,1.0,1.0,1.0,shared
n40711,36,1.0,1.0,1.0,1.0,1.0,shared
n40712,36,1.0,1.0,1.0,1.0,1.0,shared
n40713,36,1.0,0.8,0.4,1.0,0.8,shared
n40714,36,1.0,1.0,1.0,1.0,1.0,shared
n40715,36,1.0,1.0,1.0,1.0,1.0,shared
n40716,36,1.0,1.0,1.0,1.0,1.0,shared
n40717,36,1.0,1.0,1.0,1.0,1.0,shared
n40718,36,1.0,1.0,1.0,1.0,1.0,shared
n40719,36,1.0,1.0,1.0,1.0,1.0,shared
n40720,36,1.0,1.0,1.0,1.0,1.0,shared
n40721,36,1.0,0.5,0.5,1.0,0.75,shared
n40722,36,1.0,1.0,1.0,1.0,1.0,shared
n40723,36,1.0,1.0,1.0,1.0,1.0,shared
n40724,36,1.0,1.0,1.0,1.0,1.0,shared
n40725,36,1.0,1.0,1.0,1.0,1.0,shared
n40726,36,1.0,1.0,1.0,1.0,1.0,shared
n40727,36,1.0,1.0,1.0,1.0,1.0,shared
n40728,36,1.0,1.0,1.0,1.0,1.0,shared
n40729,36,1.0,1.0,1.0,1.0,1.0,shared
n40730,36,1.0,1.0,1.0,1.0,1.0,shared
n40731,36,1.0,1.0,1.0,1.0,1.0,shared
n40732,36,1.0,1.0,1.0,1.0,1.0,shared
n40733,36,1.0,1.0,1.0,1.0,1.0,shared
n40734,36,1.0,1.0,1.0,1.0,1.0,shared
n40735,36,1.0,1.0,1.0,1.0,1.0,shared
n40736,36,1.0,1.0,1.0,1.0,1.0,shared
n40737,36,1.0,1.0,1.0,1.0,1.0,shared
n40738,36,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,shared
n40739,36,1.0,0.5,1.0,1.0,0.875,shared
n40740,36,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333333,shared
n40741,36,1.0,1.0,0.5,1.0,0.875,shared
n40742,36,1.0,1.0,1.0,1.0,1.0,shared
n40743,36,1.0,0.5,0.5,1.0,0.75,shared
n40744,36,1.0,1.0,1.0,1.0,1.0,shared
n40745,36,1.0,1.0,1.0,1.0,1.0,shared
n40746,36,1.0,1.0,1.0,1.0,1.0,shared
n40747,36,1.0,1.0,1.0,1.0,1.0,shared
n40748,36,1.0,1.0,1.0,1.0,1.0,shared
n40749,36,1.0,1.0,1.0,1.0,1.0,shared
n40750,36,1.0,1.0,1.0,1.0,1.0,shared
n40751,36,1.0,1.0,1.0,1.0,1.0,shared
n40752,36,1.0,1.0,1.0,1.0,1.0,shared
n40753,36,1.0,1.0,1.0,1.0,1.0,shared
n40754,36,1.0,1.0,1.0,1.0,1.0,shared
n40755,36,1.0,1.0,1.0,1.0,1.0,shared
n40756,36,1.0,1.0,1.0,1.0,1.0,shared
n40757,36,1.0,1.0,1.0,1.0,1.0,shared
n40758,36,1.0,1.0,1.0,1.0,1.0,shared
n40759,36,1.0,1.0,1.0,1.0,1.0,shared
n40760,36,1.0,1.0,1.0,1.0,1.0,shared
n40761,36,1.0,1.0,1.0,1.0,1.0,shared
n40762,36,1.0,1.0,1.0,1.0,1.0,shared
n40763,36,1.0,1.0,1.0,1.0,1.0,shared
n40764,36,1.0,1.0,1.0,1.0,1.0,shared
n40765,36,1.0,1.0,1.0,1.0,1.0,shared
n40766,36,1.0,1.0,1.0,1.0,1.0,shared
n40767,36,1.0,1.0,1.0,1.0,1.0,shared
n40768,36,1.0,1.0,1.0,1.0,1.0,shared
n40769,36,1.0,1.0,1.0,1.0,1.0,shared
n40770,36,1.0,1.0,1.0,1.0,1.0,shared
n40771,36,1.0,1.0,1.0,1.0,1.0,shared
n40772,36,1.0,1.0,1.0,1.0,1.0,shared
n40773,36,1.0,1.0,1.0,1.0,1.0,shared
n40774,36,1.0,1.0,1.0,1.0,1.0,shared
n40775,36,1.0,1.0,1.0,1.0,1.0,shared
n40776,36,1.0,1.0,1.0,1.0,1.0,shared
n40777,36,1.0,1.0,1.0,1.0,1.0,shared
n40778,36,1.0,1.0,1.0,1.0,1.0,shared
n40779,36,1.0,1.0,1.0,1.0,1.0,shared
n40780,36,1.0,1.0,1.0,1.0,1.0,shared
n40781,36,1.0,1.0,1.0,1.0,1.0,shared
n40782,36,1.0,1.0,1.0,1.0,1.0,shared
n40783,36,1.0,1.0,1.0,1.0,1.0,shared
n40784,36,1.0,1.0,1.0,1.0,1.0,shared
n40785,36,1.0,1.0,1.0,1.0,1.0,shared
n40786,36,1.0,1.0,1.0,1.0,1.0,shared
n40787,36,1.0,1.0,1.0,1.0,1.0,shared
n40788,36,1.0,1.0,0.5,1.0,0.875,shared
n40789,36,1.0,1.0,1.0,1.0,1.0,shared
n40790,36,1.0,1.0,1.0,1.0,1.0,shared
n40791,36,1.0,1.0,1.0,1.0,1.0,shared
n40792,36,1.0,1.0,1.0,1.0,1.0,shared
n40793,36,1.0,1.0,1.0,1.0,1.0,shared
n40794,36,1.0,1.0,1.0,1.0,1.0,shared
n40795,36,1.0,1.0,1.0,1.0,1.0,shared
n40796,36,1.0,1.0,1.0,1.0,1.0,shared
n40797,36,1.0,1.0,1.0,1.0,1.0,shared
n40798,36,1.0,1.0,1.0,1.0,1.0,shared
n40799,36,1.0,1.0,1.0,1.0,1.0,shared
n40800,36,1.0,1.0,1.0,1.0,1.0,shared
n40801,36,1.0,1.0,1.0,1.0,1.0,shared
n40802,36,1.0,1.0,1.0,1.0,1.0,shared
n40803,36,1.0,1.0,1.0,1.0,1.0,shared
n40804,36,1.0,1.0,1.0,1.0,1.0,shared
n40805,36,1.0,1.0,1.0,1.0,1.0,shared
n40806,36,1.0,1.0,1.0,1.0,1.0,shared
n40807,36,1.0,1.0,1.0,1.0,1.0,shared
n40808,36,1.0,1.0,1.0,1.0,1.0,shared
n40809,36,1.0,1.0,1.0,1.0,1.0,shared
n40810,36,1.0,1.0,1.0,1.0,1.0,shared
n40811,36,1.0,1.0,1.0,1.0,1.0,shared
n40812,36,1.0,1.0,1.0,1.0,1.0,shared
n40813,36,1.0,1.0,1.0,1.0,1.0,shared
n40814,36,1.0,1.0,1.0,1.0,1.0,shared
n40815,36,1.0,1.0,1.0,1.0,1.0,shared
n40816,36,1.0,1.0,1.0,1.0,1.0,shared
n40817,36,1.0,1.0,1.0,1.0,1.0,shared
n40818,36,1.0,1.0,1.0,1.0,1.0,shared
n40819,36,1.0,1.0,1.0,1.0,1.0,shared
n40820,36,1.0,1.0,1.0,1.0,1.0,shared
n40821,36,1.0,1.0,1.0,1.0,1.0,shared
n40822,36,1.0,1.0,1.0,1.0,1.0,shared
n40823,36,1.0,1.0,1.0,1.0,1.0,shared
n40824,36,1.0,1.0,1.0,1.0,1.0,shared
n40825,36,1.0,1.0,1.0,1.0,1.0,shared
n40826,36,1.0,1.0,1.0,1.0,1.0,shared
n40827,36,1.0,1.0,1.0,1.0,1.0,shared
n40828,36,1.0,1.0,1.0,1.0,1.0,shared
n40829,36,1.0,1.0,1.0,1.0,1.0,shared
n40830,36,1.0,1.0,1.0,1.0,1.0,shared
n40831,36,1.0,1.0,1.0,1.0,1.0,shared
n40832,36,1.0,1.0,1.0,1.0,1.0,shared
n40833,36,1.0,1.0,1.0,1.0,1.0,shared
n40834,36,1.0,1.0,1.0,1.0,1.0,shared
n40835,36,1.0,1.0,1.0,1.0,1.0,shared
n40836,36,1.0,1.0,1.0,1.0,1.0,shared
n40837,36,1.0,1.0,1.0,1.0,1.0,shared
n40838,36,1.0,1.0,1.0,1.0,1.0,shared
n40839,36,1.0,1.0,1.0,1.0,1.0,shared
n40840,36,1.0,1.0,1.0,1.0,1.0,shared
n40841,36,1.0,1.0,1.0,1.0,1.0,shared
n40842,36,1.0,1.0,1.0,1.0,1.0,shared
n40843,36,1.0,0.5,0.5,1.0,0.75,shared
n40844,36,1.0,1.0,1.0,1.0,1.0,shared
n40845,36,1.0,1.0,1.0,1.0,1.0,shared
n40846,36,1.0,1.0,1.0,1.0,1.0,shared
n40847,36,1.0,1.0,1.0,1.0,1.0,shared
n40848,36,1.0,1.0,1.0,1.0,1.0,shared
n40849,36,1.0,1.0,1.0,1.0,1.0,shared
n40850,36,1.0,1.0,1.0,1.0,1.0,shared
n40851,36,1.0,0.2857142857142857,0.42857142857142855,1.0,0.6785714285714286,shared
n40852,36,1.0,1.0,1.0,1.0,1.0,shared
n40853,36,1.0,1.0,1.0,1.0,1.0,shared
n40854,36,1.0,1.0,1.0,1.0,1.0,shared
n40855,36,1.0,1.0,1.0,1.0,1.0,shared
n40856,36,1.0,1.0,1.0,1.0,1.0,shared
n40857,36,1.0,1.0,1.0,1.0,1.0,shared
n40858,36,1.0,1.0,1.0,1.0,1.0,shared
n40859,36,1.0,1.0,1.0,1.0,1.0,shared
n40860,36,1.0,1.0,1.0,1.0,1.0,shared
n40861,36,1.0,1.0,1.0,1.0,1.0,shared
n40862,36,1.0,0.5,0.5,1.0,0.75,shared
n40863,36,1.0,1.0,1.0,1.0,1.0,shared
n40864,36,1.0,1.0,1.0,1.0,1.0,shared
n40865,36,1.0,1.0,1.0,1.0,1.0,shared
n40866,36,1.0,1.0,1.0,1.0,1.0,shared
n40867,36,1.0,1.0,1.0,1.0,1.0,shared
n40868,36,1.0,1.0,1.0,1.0,1.0,shared
n40869,36,1.0,1.0,1.0,1.0,1.0,shared
n40870,36,1.0,1.0,1.0,1.0,1.0,shared
n40871,36,1.0,1.0,1.0,1.0,1.0,shared
n40872,36,1.0,1.0,1.0,1.0,1.0,shared
n40873,36,1.0,1.0,1.0,1.0,1.0,shared
n40874,36,1.0,0.5,0.5,1.0,0.75,shared
n40875,36,1.0,1.0,1.0,1.0,1.0,shared
n40876,36,1.0,1.0,1.0,1.0,1.0,shared
n40877,36,1.0,1.0,1.0,1.0,1.0,shared
n40878,36,1.0,1.0,1.0,1.0,1.0,shared
n40879,36,1.0,1.0,1.0,1.0,1.0,shared
n40880,36,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,shared
n40881,36,1.0,1.0,1.0,1.0,1.0,shared
n40882,36,1.0,1.0,1.0,1.0,1.0,shared
n40883,36,1.0,1.0,1.0,1.0,1.0,shared
n40884,36,1.0,1.0,1.0,1.0,1.0,shared
n40885,36,1.0,1.0,1.0,1.0,1.0,shared
n40886,36,1.0,1.0,1.0,1.0,1.0,shared
n40887,36,1.0,1.0,1.0,1.0,1.0,shared
n40888,36,1.0,1.0,1.0,1.0,1.0,shared
n40889,36,1.0,1.0,1.0,1.0,1.0,shared
n40890,36,1.0,1.0,1.0,1.0,1.0,shared
n40891,36,1.0,1.0,1.0,1.0,1.0,shared
n40892,36,1.0,1.0,1.0,1.0,1.0,shared
n40893,36,1.0,0.8421052631578947,0.8421052631578947,1.0,0.9210526315789473,shared
n40894,36,1.0,1.0,1.0,1.0,1.0,shared
n40895,36,1.0,1.0,1.0,1.0,1.0,shared
n40896,36,1.0,1.0,1.0,1.0,1.0,shared
n40897,36,1.0,1.0,1.0,1.0,1.0,shared
n40898,36,1.0,0.5,0.5,1.0,0.75,shared
n40899,36,1.0,1.0,1.0,1.0,1.0,shared
n40900,36,1.0,1.0,1.0,1.0,1.0,shared
n40901,36,1.0,1.0,1.0,1.0,1.0,shared
n40902,36,1.0,1.0,1.0,1.0,1.0,shared
n40903,36,1.0,1.0,1.0,1.0,1.0,shared
n40904,36,1.0,0.5,0.5,1.0,0.75,shared
n40905,36,1.0,1.0,1.0,1.0,1.0,shared
n40906,36,1.0,1.0,1.0,1.0,1.0,shared
n40907,36,1.0,1.0,1.0,1.0,1.0,shared
n40908,36,1.0,1.0,1.0,1.0,1.0,shared
n40909,36,1.0,1.0,1.0,1.0,1.0,shared
n40910,36,1.0,1.0,1.0,1.0,1.0,shared
n40911,36,1.0,1.0,1.0,1.0,1.0,shared
n40912,36,1.0,1.0,1.0,1.0,1.0,shared
n40913,36,1.0,1.0,1.0,1.0,1.0,shared
n40914,36,1.0,1.0,1.0,1.0,1.0,shared
n40915,36,1.0,1.0,1.0,1.0,1.0,shared
n40916,36,1.0,1.0,1.0,1.0,1.0,shared
n40917,36,1.0,1.0,1.0,1.0,1.0,shared
n40918,36,1.0,1.0,1.0,1.0,1.0,shared
n40919,36,1.0,1.0,1.0,1.0,1.0,shared
n40920,36,1.0,1.0,1.0,1.0,1.0,shared
n40921,36,1.0,1.0,1.0,1.0,1.0,shared
n40922,36,1.0,1.0,1.0,1.0,1.0,shared
n40923,36,1.0,1.0,1.0,1.0,1.0,shared
n40924,36,1.0,1.0,1.0,1.0,1.0,shared
n40925,36,1.0,1.0,1.0,1.0,1.0,shared
n40926,36,1.0,1.0,1.0,1.0,1.0,shared
n40927,36,1.0,1.0,1.0,1.0,1.0,shared
n40928,36,1.0,1.0,1.0,1.0,1.0,shared
n40929,36,1.0,1.0,1.0,1.0,1.0,shared
n40930,36,1.0,1.0,1.0,1.0,1.0,shared
n40931,36,1.0,1.0,1.0,1.0,1.0,shared
n40932,36,1.0,1.0,1.0,1.0,1.0,shared
n40933,36,1.0,1.0,1.0,1.0,1.0,shared
n40934,36,1.0,0.56,0.52,1.0,0.77,shared
n40935,36,1.0,1.0,1.0,1.0,1.0,shared
n40936,36,1.0,1.0,1.0,1.0,1.0,shared
n40937,36,1.0,1.0,1.0,1.0,1.0,shared
n40938,36,1.0,1.0,1.0,1.0,1.0,shared
n40939,36,1.0,1.0,1.0,1.0,1.0,shared
n40940,36,1.0,1.0,1.0,1.0,1.0,shared
n40941,36,1.0,1.0,1.0,1.0,1.0,shared
n40942,36,1.0,1.0,1.0,1.0,1.0,shared
n40943,36,1.0,1.0,1.0,1.0,1.0,shared
n40944,36,1.0,1.0,1.0,1.0,1.0,shared
n40945,36,1.0,1.0,1.0,1.0,1.0,shared
n40946,36,1.0,1.0,1.0,1.0,1.0,shared
n40947,36,1.0,1.0,1.0,1.0,1.0,shared
n40948,36,1.0,1.0,1.0,1.0,1.0,shared
n40949,36,1.0,1.0,1.0,1.0,1.0,shared
n40950,36,1.0,1.0,1.0,1.0,1.0,shared
