source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n3713,n14668,4,1.0,1.0,1.0
n3714,n2807,3,0.75,1.0,0.875
n3715,n5455,3,0.75,1.0,0.875
n3716,n5501,4,1.0,1.0,1.0
n3717,n5506,4,1.0,1.0,1.0
n3718,n12528,3,0.75,1.0,0.875
n3719,n14955,4,1.0,1.0,1.0
n372,n5995,3,0.75,1.0,0.875
n3720,n6052,3,0.75,1.0,0.875
n3721,n7168,3,0.75,1.0,0.875
n3722,n14722,4,1.0,1.0,1.0
n3723,n14726,4,1.0,1.0,1.0
n3724,n14204,4,1.0,1.0,1.0
n3725,n6086,4,1.0,1.0,1.0
n3726,n1009,4,1.0,1.0,1.0
n3726,n11576,4,1.0,1.0,1.0
n3727,n12715,4,1.0,1.0,1.0
n3728,n14755,4,1.0,1.0,1.0
n3729,n6893,3,0.75,1.0,0.875
n373,n4279,4,1.0,1.0,1.0
n3730,n12944,4,1.0,1.0,1.0
n3731,n11691,4,1.0,1.0,1.0
n3732,n11875,4,1.0,1.0,1.0
n3733,n14833,4,1.0,1.0,1.0
n3734,n12986,4,1.0,1.0,1.0
n3735,n15227,4,1.0,1.0,1.0
n3736,n7552,4,1.0,1.0,1.0
n3737,n14851,4,1.0,1.0,1.0
n3738,n331,4,1.0,1.0,1.0
n3739,n13084,4,1.0,1.0,1.0
n374,n1120,4,1.0,1.0,1.0
n374,n12604,3,0.75,0.75,0.75
n3740,n14868,4,1.0,1.0,1.0
n3741,n7797,4,1.0,1.0,1.0
n3742,n14874,4,1.0,1.0,1.0
n3743,n14875,4,1.0,1.0,1.0
n3744,n4618,4,1.0,1.0,1.0
n3745,n7998,4,1.0,1.0,1.0
n3746,n13190,3,0.75,1.0,0.875
n3747,n8144,4,1.0,1.0,1.0
n3748,n9747,4,1.0,1.0,1.0
n3749,n12007,3,0.75,1.0,0.875
n375,n4319,4,1.0,1.0,1.0
n3750,n8284,3,0.75,1.0,0.875
n3751,n4308,4,1.0,1.0,1.0
n3752,n11150,3,0.75,1.0,0.875
n3753,n3263,3,0.75,1.0,0.875
n3754,n13438,4,1.0,1.0,1.0
n3755,n5153,4,1.0,1.0,1.0
n3756,n13458,4,1.0,1.0,1.0
n3757,n2154,4,1.0,1.0,1.0
n3758,n13474,4,1.0,1.0,1.0
n3759,n5689,3,0.75,1.0,0.875
n376,n7020,4,1.0,1.0,1.0
n3760,n6171,4,1.0,1.0,1.0
n3761,n6286,3,0.75,1.0,0.875
n3762,n14960,4,1.0,1.0,1.0
n3763,n13560,4,1.0,1.0,1.0
n3764,n2579,4,1.0,1.0,1.0
n3765,n9626,4,1.0,1.0,1.0
n3766,n8452,4,1.0,1.0,1.0
n3767,n94,4,1.0,1.0,1.0
n3768,n4977,3,0.75,1.0,0.875
n3769,n13747,4,1.0,1.0,1.0
n377,n1133,3,0.75,1.0,0.875
n3770,n6083,3,0.75,1.0,0.875
n3771,n9005,4,1.0,1.0,1.0
n3772,n9200,4,1.0,1.0,1.0
n3773,n15015,3,0.75,1.0,0.875
n3774,n9777,4,1.0,1.0,1.0
n3775,n10265,4,1.0,1.0,1.0
n3776,n670,3,0.75,1.0,0.875
n3777,n15054,4,1.0,1.0,1.0
n3778,n15057,4,1.0,1.0,1.0
n3779,n12657,4,1.0,1.0,1.0
n378,n1145,3,0.75,1.0,0.875
n3780,n6365,3,0.75,1.0,0.875
n3781,n10767,4,1.0,1.0,1.0
n3782,n8299,3,0.75,1.0,0.875
n3783,n7939,4,1.0,1.0,1.0
n3784,n15083,4,1.0,1.0,1.0
n3785,n9343,4,1.0,1.0,1.0
n3786,n13961,3,0.75,1.0,0.875
n3787,n10604,4,1.0,1.0,1.0
n3788,n15089,4,1.0,1.0,1.0
n3789,n11254,4,1.0,1.0,1.0
n379,n1152,4,1.0,1.0,1.0
n3790,n14230,4,1.0,1.0,1.0
n3791,n14232,4,1.0,1.0,1.0
n3792,n11195,4,1.0,1.0,1.0
n3793,n14302,4,1.0,1.0,1.0
n3794,n15021,4,1.0,1.0,1.0
n3795,n38,4,1.0,1.0,1.0
n3796,n170,4,1.0,1.0,1.0
n3797,n212,4,1.0,1.0,1.0
n3798,n14335,4,1.0,1.0,1.0
n3799,n952,4,1.0,1.0,1.0
n38,n11786,4,1.0,1.0,1.0
n38,n321,4,1.0,1.0,1.0
n38,n322,4,1.0,1.0,1.0
n38,n961,4,1.0,1.0,1.0
n380,n4462,4,1.0,1.0,1.0
n3800,n2068,4,1.0,1.0,1.0
n3801,n3313,4,1.0,1.0,1.0
n3802,n14229,4,1.0,1.0,1.0
n3803,n11568,4,1.0,1.0,1.0
n3804,n14387,4,1.0,1.0,1.0
n3805,n1071,4,1.0,1.0,1.0
n3806,n15142,3,0.75,1.0,0.875
n3807,n15149,4,1.0,1.0,1.0
n3808,n8164,4,1.0,1.0,1.0
n3809,n4336,4,1.0,1.0,1.0
n381,n9090,4,1.0,1.0,1.0
n3810,n10581,4,1.0,1.0,1.0
n3811,n15174,4,1.0,1.0,1.0
n3812,n11958,4,1.0,1.0,1.0
n3813,n15178,4,1.0,1.0,1.0
n3814,n3396,4,1.0,1.0,1.0
n3815,n14545,4,1.0,1.0,1.0
n3816,n15299,3,0.75,1.0,0.875
n3817,n15460,3,0.75,1.0,0.875
n3818,n15200,4,1.0,1.0,1.0
n3818,n3906,4,1.0,1.0,1.0
n3819,n12114,4,1.0,1.0,1.0
n382,n5929,3,0.75,1.0,0.875
n3820,n778,4,1.0,1.0,1.0
n3821,n12211,4,1.0,1.0,1.0
n3822,n9378,4,1.0,1.0,1.0
n3823,n12580,4,1.0,1.0,1.0
n3824,n4983,4,1.0,1.0,1.0
n3825,n3847,4,1.0,1.0,1.0
n3826,n12397,4,1.0,1.0,1.0
n3827,n15224,4,1.0,1.0,1.0
n3827,n4938,4,1.0,1.0,1.0
n3828,n15226,4,1.0,1.0,1.0
n3829,n14674,4,1.0,1.0,1.0
n383,n13041,3,0.75,1.0,0.875
n3830,n6348,4,1.0,1.0,1.0
n3831,n14699,4,1.0,1.0,1.0
n3832,n15243,4,1.0,1.0,1.0
n3833,n5883,4,1.0,1.0,1.0
n3834,n12595,4,1.0,1.0,1.0
n3835,n6014,4,1.0,1.0,1.0
n3836,n14724,4,1.0,1.0,1.0
n3837,n12703,4,1.0,1.0,1.0
n3838,n4549,3,0.75,1.0,0.875
n3839,n15263,4,1.0,1.0,1.0
n384,n2710,3,0.75,1.0,0.875
n3840,n14146,3,0.75,1.0,0.875
n3841,n14287,3,0.75,1.0,0.875
n3842,n11639,4,1.0,1.0,1.0
n3843,n12959,4,1.0,1.0,1.0
n3844,n12995,4,1.0,1.0,1.0
n3845,n15291,4,1.0,1.0,1.0
n3846,n15306,4,1.0,1.0,1.0
n3847,n15308,4,1.0,1.0,1.0
n3848,n1180,4,1.0,1.0,1.0
n3849,n2231,3,0.75,1.0,0.875
n385,n2751,4,1.0,1.0,1.0
n3850,n15342,4,1.0,1.0,1.0
n3851,n15343,4,1.0,1.0,1.0
n3852,n12395,4,1.0,1.0,1.0
n3853,n15036,4,1.0,1.0,1.0
n3854,n5548,4,1.0,1.0,1.0
n3855,n9139,4,1.0,1.0,1.0
n3856,n9979,4,1.0,1.0,1.0
n3857,n9320,3,0.75,1.0,0.875
n3858,n15381,3,0.75,1.0,0.875
n3859,n15030,4,1.0,1.0,1.0
n386,n10543,4,1.0,1.0,1.0
n3860,n10349,4,1.0,1.0,1.0
n3861,n15393,4,1.0,1.0,1.0
n3862,n2789,4,1.0,1.0,1.0
n3863,n15411,4,1.0,1.0,1.0
n3864,n13516,3,0.75,1.0,0.875
n3865,n14614,3,0.75,1.0,0.875
n3866,n997,4,1.0,1.0,1.0
n3867,n15444,4,1.0,1.0,1.0
n3868,n1629,4,1.0,1.0,1.0
n3869,n3051,4,1.0,1.0,1.0
n387,n2823,4,1.0,1.0,1.0
n3870,n15465,4,1.0,1.0,1.0
n3871,n15537,4,1.0,1.0,1.0
n3872,n15201,4,1.0,1.0,1.0
n3873,n12252,4,1.0,1.0,1.0
n3874,n3765,4,1.0,1.0,1.0
n3875,n15216,4,1.0,1.0,1.0
n3876,n4986,3,0.75,1.0,0.875
n3877,n5607,4,1.0,1.0,1.0
n3878,n5838,4,1.0,1.0,1.0
n3879,n12951,4,1.0,1.0,1.0
n388,n8987,3,0.75,1.0,0.875
n3880,n14855,4,1.0,1.0,1.0
n3881,n15511,4,1.0,1.0,1.0
n3882,n13300,4,1.0,1.0,1.0
n3883,n4851,4,1.0,1.0,1.0
n3884,n15028,4,1.0,1.0,1.0
n3885,n10499,4,1.0,1.0,1.0
n3886,n12080,4,1.0,1.0,1.0
n3887,n15530,3,0.75,1.0,0.875
n3888,n14618,4,1.0,1.0,1.0
n3889,n15118,4,1.0,1.0,1.0
n389,n1230,4,1.0,1.0,1.0
n3890,n15131,4,1.0,1.0,1.0
n3891,n821,4,1.0,1.0,1.0
n3892,n15453,4,1.0,1.0,1.0
n3893,n15545,3,0.75,1.0,0.875
n3894,n3780,3,0.75,1.0,0.875
n3895,n12519,4,1.0,1.0,1.0
n3896,n12738,4,1.0,1.0,1.0
n3897,n13078,4,1.0,1.0,1.0
n3898,n15518,4,1.0,1.0,1.0
n3899,n14021,4,1.0,1.0,1.0
n39,n15103,4,1.0,1.0,1.0
n390,n11878,4,1.0,1.0,1.0
n390,n3128,4,1.0,1.0,1.0
n3900,n15092,4,1.0,1.0,1.0
n3901,n15567,3,0.75,1.0,0.875
n3902,n14549,4,1.0,1.0,1.0
n3902,n15200,4,1.0,1.0,1.0
n3903,n15578,4,1.0,1.0,1.0
n3903,n15579,4,1.0,1.0,1.0
n3904,n13060,4,1.0,1.0,1.0
n3905,n15515,4,1.0,1.0,1.0
n3906,n14883,4,1.0,1.0,1.0
n3906,n15324,4,1.0,1.0,1.0
n3907,n15560,3,0.75,1.0,0.875
n3908,n15447,4,1.0,1.0,1.0
n3909,n13,4,1.0,1.0,1.0
n391,n364,4,1.0,1.0,1.0
n3910,n8,4,1.0,1.0,1.0
n3911,n1427,4,1.0,1.0,1.0
n3912,n102,4,1.0,1.0,1.0
n3913,n323,4,1.0,1.0,1.0
n3913,n324,4,1.0,1.0,1.0
n3914,n113,4,1.0,1.0,1.0
n3915,n50,4,1.0,1.0,1.0
n3916,n123,4,1.0,1.0,1.0
n3917,n392,4,1.0,1.0,1.0
n3918,n1380,4,1.0,1.0,1.0
n3919,n6161,4,1.0,1.0,1.0
n392,n12421,4,1.0,1.0,1.0
n3920,n150,4,1.0,1.0,1.0
n3921,n633,4,1.0,1.0,1.0
n3922,n7889,4,1.0,1.0,1.0
n3923,n13600,4,1.0,1.0,1.0
n3924,n11449,4,1.0,1.0,1.0
n3925,n3189,4,1.0,1.0,1.0
n3926,n89,4,1.0,1.0,1.0
n3927,n291,4,1.0,1.0,1.0
n3928,n97,4,1.0,1.0,1.0
n3929,n307,4,1.0,1.0,1.0
n393,n1248,4,1.0,1.0,1.0
n393,n12581,4,1.0,1.0,1.0
n3930,n105,4,1.0,1.0,1.0
n3931,n14398,3,0.75,1.0,0.875
n3932,n15570,3,0.75,0.75,0.75
n3932,n15588,4,1.0,1.0,1.0
n3933,n343,4,1.0,1.0,1.0
n3934,n366,4,1.0,1.0,1.0
n3935,n120,4,1.0,1.0,1.0
n3936,n1476,4,1.0,1.0,1.0
n3937,n1207,3,0.75,1.0,0.875
n3938,n1305,4,1.0,1.0,1.0
n3939,n3387,4,1.0,1.0,1.0
n394,n7200,4,1.0,1.0,1.0
n3940,n6343,4,1.0,1.0,1.0
n3941,n147,4,1.0,1.0,1.0
n3942,n152,4,1.0,1.0,1.0
n3943,n12881,4,1.0,1.0,1.0
n3944,n7097,4,1.0,1.0,1.0
n3945,n1918,4,1.0,1.0,1.0
n3946,n578,4,1.0,1.0,1.0
n3947,n11129,4,1.0,1.0,1.0
n3948,n191,4,1.0,1.0,1.0
n3949,n11918,3,0.75,1.0,0.875
n395,n3494,4,1.0,1.0,1.0
n3950,n193,3,0.75,1.0,0.875
n3951,n13832,4,1.0,1.0,1.0
n3952,n708,4,1.0,1.0,1.0
n3953,n749,4,1.0,1.0,1.0
n3954,n10966,4,1.0,1.0,1.0
n3955,n2902,4,1.0,1.0,1.0
n3956,n9900,4,1.0,1.0,1.0
n3957,n10407,4,1.0,1.0,1.0
n3958,n2937,4,1.0,1.0,1.0
n3959,n14385,3,0.75,1.0,0.875
n396,n4930,4,1.0,1.0,1.0
n3960,n2976,4,1.0,1.0,1.0
n3961,n248,4,1.0,1.0,1.0
n3962,n6050,4,1.0,1.0,1.0
n3963,n1513,1,0.25,0.3333333333333333,0.29166666666666663
n3963,n263,2,0.5,0.6666666666666666,0.5833333333333333
n3964,n6770,4,1.0,1.0,1.0
n3965,n292,4,1.0,1.0,1.0
n3966,n3348,4,1.0,1.0,1.0
n3967,n13062,4,1.0,1.0,1.0
n3968,n1381,4,1.0,1.0,1.0
n3969,n4020,3,0.75,1.0,0.875
n397,n9662,4,1.0,1.0,1.0
n3970,n13466,4,1.0,1.0,1.0
n3971,n13710,4,1.0,1.0,1.0
n3972,n8492,4,1.0,1.0,1.0
n3973,n3567,4,1.0,1.0,1.0
n3974,n943,4,1.0,1.0,1.0
n3975,n10979,4,1.0,1.0,1.0
n3976,n972,3,0.75,1.0,0.875
n3977,n974,4,1.0,1.0,1.0
n3978,n982,3,0.75,1.0,0.875
n3979,n8431,4,1.0,1.0,1.0
n398,n10379,4,1.0,1.0,1.0
n3980,n1004,3,0.75,1.0,0.875
n3981,n336,3,0.75,1.0,0.875
n3982,n1045,4,1.0,1.0,1.0
n3983,n360,4,1.0,1.0,1.0
n3984,n4211,4,1.0,1.0,1.0
n3985,n2565,4,1.0,1.0,1.0
n3986,n2931,4,1.0,1.0,1.0
n3987,n1315,4,1.0,1.0,1.0
n3988,n390,4,1.0,1.0,1.0
n3989,n13203,4,1.0,1.0,1.0
n399,n11977,4,1.0,1.0,1.0
n3990,n394,4,1.0,1.0,1.0
n3991,n1297,4,1.0,1.0,1.0
n3992,n4132,4,1.0,1.0,1.0
n3993,n415,4,1.0,1.0,1.0
n3994,n433,4,1.0,1.0,1.0
n3995,n6010,4,1.0,1.0,1.0
n3996,n14952,4,1.0,1.0,1.0
n3997,n9477,4,1.0,1.0,1.0
n3998,n5806,3,0.75,1.0,0.875
n3999,n6654,3,0.75,1.0,0.875
n4,n99,4,1.0,1.0,1.0
n40,n3795,4,1.0,1.0,1.0
n400,n12083,3,0.75,1.0,0.875
n4000,n12888,4,1.0,1.0,1.0
n4000,n447,4,1.0,1.0,1.0
n4001,n454,3,0.75,1.0,0.875
n4002,n6054,4,1.0,1.0,1.0
n4003,n14496,4,1.0,1.0,1.0
n4004,n1220,4,1.0,1.0,1.0
n4005,n1559,4,1.0,1.0,1.0
n4006,n1568,3,0.75,1.0,0.875
n4007,n6626,4,1.0,1.0,1.0
n4008,n7469,4,1.0,1.0,1.0
n4009,n12647,4,1.0,1.0,1.0
n401,n12105,3,0.75,1.0,0.875
n4010,n12730,4,1.0,1.0,1.0
n4011,n7544,4,1.0,1.0,1.0
n4012,n1672,3,0.75,1.0,0.875
n4013,n1676,4,1.0,1.0,1.0
n4014,n508,3,0.75,1.0,0.875
n4015,n10453,4,1.0,1.0,1.0
n4016,n7489,4,1.0,1.0,1.0
n4017,n2035,4,1.0,1.0,1.0
n4018,n697,3,0.75,1.0,0.875
n4019,n1015,4,1.0,1.0,1.0
n402,n12463,4,1.0,1.0,1.0
n4020,n1963,3,0.75,1.0,0.875
n4021,n8102,4,1.0,1.0,1.0
n4022,n8114,4,1.0,1.0,1.0
n4022,n8651,3,0.75,0.75,0.75
n4023,n8152,3,0.75,1.0,0.875
n4024,n583,4,1.0,1.0,1.0
n4025,n598,4,1.0,1.0,1.0
n4026,n600,4,1.0,1.0,1.0
n4027,n2129,4,1.0,1.0,1.0
n4027,n8529,4,1.0,1.0,1.0
n4028,n8534,4,1.0,1.0,1.0
n4029,n8557,4,1.0,1.0,1.0
n403,n6270,4,1.0,1.0,1.0
n4030,n2181,4,1.0,1.0,1.0
n4031,n2192,4,1.0,1.0,1.0
n4032,n2251,4,1.0,1.0,1.0
n4033,n15213,4,1.0,1.0,1.0
n4034,n637,4,1.0,1.0,1.0
n4035,n8456,4,1.0,1.0,1.0
n4036,n12036,4,1.0,1.0,1.0
n4037,n647,3,0.75,1.0,0.875
n4038,n12999,3,0.75,1.0,0.875
n4039,n2346,4,1.0,1.0,1.0
n404,n1281,4,1.0,1.0,1.0
n4040,n13135,4,1.0,1.0,1.0
n4041,n9229,4,1.0,1.0,1.0
n4042,n6980,4,1.0,1.0,1.0
n4043,n528,4,1.0,1.0,1.0
n4044,n673,3,0.75,1.0,0.875
n4045,n14498,4,1.0,1.0,1.0
n4046,n9650,4,1.0,1.0,1.0
n4047,n6169,4,1.0,1.0,1.0
n4048,n5860,4,1.0,1.0,1.0
n4049,n2557,4,1.0,1.0,1.0
n405,n3805,4,1.0,1.0,1.0
n4050,n2559,3,0.75,1.0,0.875
n4051,n699,3,0.75,1.0,0.875
n4052,n7154,4,1.0,1.0,1.0
n4053,n8929,4,1.0,1.0,1.0
n4054,n9418,4,1.0,1.0,1.0
n4055,n10156,4,1.0,1.0,1.0
n4056,n717,4,1.0,1.0,1.0
n4057,n10239,4,1.0,1.0,1.0
n4058,n11270,4,1.0,1.0,1.0
n4059,n730,4,1.0,1.0,1.0
n406,n14524,4,1.0,1.0,1.0
n4060,n10330,4,1.0,1.0,1.0
n4061,n8203,3,0.75,1.0,0.875
n4062,n15318,3,0.75,1.0,0.875
n4063,n742,4,1.0,1.0,1.0
n4064,n3425,3,0.75,1.0,0.875
n4065,n11802,4,1.0,1.0,1.0
n4066,n10577,4,1.0,1.0,1.0
n4067,n2488,4,1.0,1.0,1.0
n4068,n3150,3,0.75,1.0,0.875
n4069,n12420,4,1.0,1.0,1.0
n407,n5033,4,1.0,1.0,1.0
n4070,n10643,4,1.0,1.0,1.0
n4071,n10913,4,1.0,1.0,1.0
n4071,n3733,4,1.0,1.0,1.0
n4072,n13709,4,1.0,1.0,1.0
n4073,n11107,4,1.0,1.0,1.0
n4074,n11123,4,1.0,1.0,1.0
n4075,n11206,4,1.0,1.0,1.0
n4076,n11234,4,1.0,1.0,1.0
n4077,n2994,4,1.0,1.0,1.0
n4078,n98,4,1.0,1.0,1.0
n4079,n367,4,1.0,1.0,1.0
n408,n1286,4,1.0,1.0,1.0
n4080,n811,3,0.75,1.0,0.875
n4081,n11554,4,1.0,1.0,1.0
n4082,n1118,4,1.0,1.0,1.0
n4083,n11780,4,1.0,1.0,1.0
n4084,n11809,4,1.0,1.0,1.0
n4085,n3152,4,1.0,1.0,1.0
n4086,n864,4,1.0,1.0,1.0
n4087,n6649,4,1.0,1.0,1.0
n4088,n7031,4,1.0,1.0,1.0
n4089,n2504,4,1.0,1.0,1.0
n409,n1061,4,1.0,1.0,1.0
n4090,n12034,4,1.0,1.0,1.0
n4091,n8075,4,1.0,1.0,1.0
n4092,n14313,4,1.0,1.0,1.0
n4093,n32,4,1.0,1.0,1.0
n4094,n131,4,1.0,1.0,1.0
n4095,n601,4,1.0,1.0,1.0
n4096,n11627,4,1.0,1.0,1.0
n4097,n8578,4,1.0,1.0,1.0
n4098,n2226,4,1.0,1.0,1.0
n4099,n13454,4,1.0,1.0,1.0
n41,n3801,4,1.0,1.0,1.0
n410,n4162,3,0.75,1.0,0.875
n4100,n3482,4,1.0,1.0,1.0
n4101,n3542,4,1.0,1.0,1.0
n4102,n14370,4,1.0,1.0,1.0
n4103,n4233,4,1.0,1.0,1.0
n4104,n6369,4,1.0,1.0,1.0
n4105,n14928,4,1.0,1.0,1.0
n4106,n1020,4,1.0,1.0,1.0
n4107,n965,4,1.0,1.0,1.0
n4108,n5299,4,1.0,1.0,1.0
n4109,n14776,4,1.0,1.0,1.0
n411,n1299,4,1.0,1.0,1.0
n4110,n12820,4,1.0,1.0,1.0
n4111,n6982,4,1.0,1.0,1.0
n4112,n8012,4,1.0,1.0,1.0
n4113,n5088,4,1.0,1.0,1.0
n4114,n9164,4,1.0,1.0,1.0
n4115,n3841,3,0.75,1.0,0.875
n4116,n15478,4,1.0,1.0,1.0
n4117,n3885,4,1.0,1.0,1.0
n4118,n155,4,1.0,1.0,1.0
n4119,n14438,3,0.75,1.0,0.875
n412,n4778,4,1.0,1.0,1.0
n4120,n2149,4,1.0,1.0,1.0
n4121,n2240,4,1.0,1.0,1.0
n4122,n636,4,1.0,1.0,1.0
n4123,n4039,4,1.0,1.0,1.0
n4124,n4040,4,1.0,1.0,1.0
n4125,n9220,4,1.0,1.0,1.0
n4126,n2429,4,1.0,1.0,1.0
n4127,n4059,4,1.0,1.0,1.0
n4128,n4068,3,0.75,1.0,0.875
n4129,n2901,4,1.0,1.0,1.0
n413,n1301,4,1.0,1.0,1.0
n4130,n1065,4,1.0,1.0,1.0
n4131,n3539,4,1.0,1.0,1.0
n4132,n12740,4,1.0,1.0,1.0
n4133,n15356,4,1.0,1.0,1.0
n4134,n1087,4,1.0,1.0,1.0
n4135,n8432,4,1.0,1.0,1.0
n4136,n1157,4,1.0,1.0,1.0
n4137,n11655,4,1.0,1.0,1.0
n4138,n1090,4,1.0,1.0,1.0
n4139,n4930,4,1.0,1.0,1.0
n414,n1306,4,1.0,1.0,1.0
n4140,n14423,4,1.0,1.0,1.0
n4141,n4239,4,1.0,1.0,1.0
n4142,n1632,4,1.0,1.0,1.0
n4143,n1097,3,0.75,1.0,0.875
n4144,n1098,3,0.75,1.0,0.875
n4145,n4253,4,1.0,1.0,1.0
n4146,n4257,4,1.0,1.0,1.0
n4147,n1468,3,0.75,1.0,0.875
n4148,n4263,4,1.0,1.0,1.0
n4149,n1115,3,0.75,1.0,0.875
n415,n4267,4,1.0,1.0,1.0
n4150,n6265,4,1.0,1.0,1.0
n4151,n12921,4,1.0,1.0,1.0
n4152,n4339,4,1.0,1.0,1.0
n4153,n7207,4,1.0,1.0,1.0
n4154,n7393,4,1.0,1.0,1.0
n4155,n1137,3,0.75,1.0,0.875
n4156,n1846,3,0.75,1.0,0.875
n4157,n1149,3,0.75,1.0,0.875
n4158,n4434,4,1.0,1.0,1.0
n4159,n4446,4,1.0,1.0,1.0
n416,n1781,4,1.0,1.0,1.0
n4160,n8447,4,1.0,1.0,1.0
n4161,n4720,3,0.75,1.0,0.875
n4162,n4495,3,0.75,1.0,0.875
n4163,n2217,3,0.75,1.0,0.875
n4164,n6631,3,0.75,1.0,0.875
n4165,n6659,3,0.75,1.0,0.875
n4166,n1174,4,1.0,1.0,1.0
n4167,n1177,4,1.0,1.0,1.0
n4168,n1178,4,1.0,1.0,1.0
n4169,n2989,4,1.0,1.0,1.0
n417,n5176,4,1.0,1.0,1.0
n4170,n9695,4,1.0,1.0,1.0
n4171,n6334,3,0.75,1.0,0.875
n4172,n1194,3,0.75,1.0,0.875
n4173,n10804,4,1.0,1.0,1.0
n4173,n1196,3,0.75,0.75,0.75
n4174,n4677,3,0.75,1.0,0.875
n4175,n10234,3,0.75,1.0,0.875
n4176,n14075,3,0.75,1.0,0.875
n4177,n1205,4,1.0,1.0,1.0
n4178,n10671,4,1.0,1.0,1.0
n4179,n1218,4,1.0,1.0,1.0
n418,n1832,4,1.0,1.0,1.0
n4180,n4760,4,1.0,1.0,1.0
n4181,n11156,3,0.75,1.0,0.875
n4182,n14569,4,1.0,1.0,1.0
n4183,n4770,3,0.75,1.0,0.875
n4184,n3131,4,1.0,1.0,1.0
n4185,n1235,4,1.0,1.0,1.0
n4186,n3199,3,0.75,1.0,0.875
n4187,n1240,4,1.0,1.0,1.0
n4188,n1777,4,1.0,1.0,1.0
n4189,n378,3,0.75,1.0,0.875
n419,n1320,3,0.75,1.0,0.875
n4190,n1258,4,1.0,1.0,1.0
n4191,n3476,3,0.75,1.0,0.875
n4192,n9390,4,1.0,1.0,1.0
n4193,n4954,4,1.0,1.0,1.0
n4194,n14193,4,1.0,1.0,1.0
n4195,n12102,4,1.0,1.0,1.0
n4196,n14214,4,1.0,1.0,1.0
n4197,n1284,4,1.0,1.0,1.0
n4198,n3909,4,1.0,1.0,1.0
n4199,n3217,4,1.0,1.0,1.0
n42,n111,4,1.0,1.0,1.0
n420,n6167,4,1.0,1.0,1.0
n4200,n1470,4,1.0,1.0,1.0
n4201,n4160,4,1.0,1.0,1.0
n4201,n5102,4,1.0,1.0,1.0
n4202,n4225,4,1.0,1.0,1.0
n4203,n5159,4,1.0,1.0,1.0
n4204,n4321,4,1.0,1.0,1.0
n4205,n8010,4,1.0,1.0,1.0
n4206,n4485,3,0.75,1.0,0.875
n4207,n7245,3,0.75,1.0,0.875
n4208,n8389,4,1.0,1.0,1.0
n4209,n1328,4,1.0,1.0,1.0
n421,n5476,4,1.0,1.0,1.0
n4210,n12129,3,0.75,1.0,0.875
n4211,n14192,4,1.0,1.0,1.0
n4212,n1347,4,1.0,1.0,1.0
n4213,n4994,4,1.0,1.0,1.0
n4214,n2612,4,1.0,1.0,1.0
n4215,n1362,4,1.0,1.0,1.0
n4216,n1367,4,1.0,1.0,1.0
n4217,n5431,3,0.75,1.0,0.875
n4218,n2582,4,1.0,1.0,1.0
n4218,n5250,4,1.0,1.0,1.0
n4219,n10066,4,1.0,1.0,1.0
n422,n1339,4,1.0,1.0,1.0
n4220,n3228,4,1.0,1.0,1.0
n4221,n5489,4,1.0,1.0,1.0
n4222,n4584,4,1.0,1.0,1.0
n4223,n5130,4,1.0,1.0,1.0
n4224,n5610,4,1.0,1.0,1.0
n4225,n5524,4,1.0,1.0,1.0
n4226,n1400,3,0.75,1.0,0.875
n4227,n6147,4,1.0,1.0,1.0
n4228,n6192,3,0.75,1.0,0.875
n4229,n1415,4,1.0,1.0,1.0
n423,n5333,4,1.0,1.0,1.0
n4230,n1418,4,1.0,1.0,1.0
n4231,n6619,4,1.0,1.0,1.0
n4232,n12671,3,0.75,1.0,0.875
n4233,n12711,4,1.0,1.0,1.0
n4234,n7415,3,0.75,1.0,0.875
n4235,n6817,4,1.0,1.0,1.0
n4236,n7033,3,0.75,1.0,0.875
n4237,n1429,3,0.75,1.0,0.875
n4238,n1431,4,1.0,1.0,1.0
n4239,n8812,4,1.0,1.0,1.0
n424,n1533,4,1.0,1.0,1.0
n4240,n6275,4,1.0,1.0,1.0
n4241,n1434,4,1.0,1.0,1.0
n4242,n11531,4,1.0,1.0,1.0
n4243,n1440,3,0.75,1.0,0.875
n4244,n1443,3,0.75,1.0,0.875
n4245,n1444,4,1.0,1.0,1.0
n4246,n1989,4,1.0,1.0,1.0
n4247,n1445,4,1.0,1.0,1.0
n4248,n12477,4,1.0,1.0,1.0
n4249,n5493,3,0.75,1.0,0.875
n425,n1365,4,1.0,1.0,1.0
n4250,n6617,4,1.0,1.0,1.0
n4251,n6458,4,1.0,1.0,1.0
n4252,n6723,4,1.0,1.0,1.0
n4253,n6767,4,1.0,1.0,1.0
n4254,n12997,4,1.0,1.0,1.0
n4255,n5873,4,1.0,1.0,1.0
n4256,n1463,3,0.75,1.0,0.875
n4257,n9120,4,1.0,1.0,1.0
n4258,n5919,4,1.0,1.0,1.0
n4259,n1467,4,1.0,1.0,1.0
n426,n1366,4,1.0,1.0,1.0
n4260,n1472,4,1.0,1.0,1.0
n4261,n1473,4,1.0,1.0,1.0
n4262,n7095,4,1.0,1.0,1.0
n4263,n10524,4,1.0,1.0,1.0
n4263,n10525,4,1.0,1.0,1.0
n4264,n1477,4,1.0,1.0,1.0
n4265,n5979,4,1.0,1.0,1.0
n4266,n14064,4,1.0,1.0,1.0
n4267,n14227,4,1.0,1.0,1.0
n4268,n14253,4,1.0,1.0,1.0
